,Category,Talktime,Price,Validity,Operator,Circle,Description,Country_geo_code,Is 2G,Is 3G,Is 4G,Currency,Is Roaming,Is International Roaming,Post_Quota_Speed,Post_Quota_speed_unit,Post_Quota_Price,Post_Quota_price_unit,Call_Cost,Call_Cost_Unit,Per_Call_unit,Call_dur,Call_cost_dur_unit,Validity_unit,Day_data_limit,Night_data_limit,Total_Data,Data_limit_unit,Handset_restrict,Handset_spec
8768,roaming,0,596,10,Idea,Orissa,International Roaming Pack for UAE with no Talktime. Incoming calls at Rs. 30/min & Outgoing calls at Rs. Rs.30/min; Outgoing SMS at Rs. 25 per SMS; Incoming SMS Free,IN,0,0,0,INR,1,-2,0,,0,KB,1800.0,Paisa,min,0,min,Days,0.0,0.0,0.0,GB,0,0
8769,roaming,30,1496,30,Idea,Orissa,International Roaming Pack for UAE with no Talktime. 30 minutes Incoming Free. Post Free minutes Incoming calls at Rs.30/min & Outgoing calls at Rs.30/min; Outgoing SMS at Rs.25 per SMS; Incoming SMS Free,IN,0,0,0,INR,1,-2,0,,0,KB,1800.0,Paisa,min,30,min,Days,0.0,0.0,0.0,GB,0,0
8770,exclusive-offer,0,251,28,Idea,Punjab,Unlimited Local Idea to Idea Calls,IN,0,0,0,INR,1,-1,0,,0,KB,0.0,Paisa,min,0,,Days,0.0,0.0,0.0,GB,0,0
8771,exclusive-offer,0,296,14,Idea,Punjab,Unlimited Local/STD calls,IN,0,0,0,INR,1,-1,0,,0,KB,0.0,Paisa,min,0,,Days,0.0,0.0,0.0,GB,0,0
8772,exclusive-offer,400,400,0,Idea,Punjab,Full Talktime,IN,0,0,0,INR,1,-1,0,,0,KB,0.0,Paisa,min,0,,,0.0,0.0,0.0,GB,0,0
8773,exclusive-offer,550,500,0,Idea,Punjab,Full Talktime,IN,0,0,0,INR,1,-1,0,,0,KB,0.0,Paisa,min,0,,,0.0,0.0,0.0,GB,0,0
8774,full-talktime,55,55,7,Idea,Punjab,Free 5 On Net Local Night SMS ( 11pm to 6 am) and tariff validity 2 days,IN,0,0,0,INR,1,-1,0,,0,KB,0.0,Paisa,min,0,,Days,0.0,0.0,0.0,GB,0,0
8775,full-talktime,105,105,10,Idea,Punjab,Free 5 On Net Local Night SMS ( 11pm to 6 am) and tariff validity 2 days,IN,0,0,0,INR,1,-1,0,,0,KB,0.0,Paisa,min,0,,Days,0.0,0.0,0.0,GB,0,0
8776,full-talktime,400,400,0,Idea,Punjab,Full Talktime,IN,0,0,0,INR,1,-1,0,,0,KB,0.0,Paisa,min,0,,,0.0,0.0,0.0,GB,0,0
8777,full-talktime,550,500,0,Idea,Punjab,Full Talktime,IN,0,0,0,INR,1,-1,0,,0,KB,0.0,Paisa,min,0,,,0.0,0.0,0.0,GB,0,0
8778,full-talktime,1150,1100,0,Idea,Punjab,Extra Talktime,IN,0,0,0,INR,1,-1,0,,0,KB,0.0,Paisa,min,0,,,0.0,0.0,0.0,GB,0,0
8779,full-talktime,2200,2000,0,Idea,Punjab,Extra Talktime,IN,0,0,0,INR,1,-1,0,,0,KB,0.0,Paisa,min,0,,,0.0,0.0,0.0,GB,0,0
8780,full-talktime,3300,3000,0,Idea,Punjab,Extra Talktime,IN,0,0,0,INR,1,-1,0,,0,KB,0.0,Paisa,min,0,,,0.0,0.0,0.0,GB,0,0
8781,3g-data,0,21,2,Idea,Punjab,85 MB 3G/4G Data,IN,0,0,0,INR,1,-1,0,,0,KB,0.0,Paisa,min,0,,Days,0.0,0.0,0.08,GB,0,0
8782,3g-data,0,27,3,Idea,Punjab,110 MB 3G/4G Data,IN,0,0,0,INR,1,-1,0,,0,KB,0.0,Paisa,min,0,,Days,0.0,0.0,0.11,GB,0,0
8783,3g-data,0,56,6,Idea,Punjab,225 MB 3G/4G Data,IN,0,0,0,INR,1,-1,0,,0,KB,0.0,Paisa,min,0,,Days,0.0,0.0,0.22,GB,0,0
8784,3g-data,0,101,10,Idea,Punjab,400 MB 3G/4G Data,IN,0,0,0,INR,1,-1,0,,0,KB,0.0,Paisa,min,0,,Days,0.0,0.0,0.4,GB,0,0
8785,3g-data,0,112,28,Idea,Punjab,250 MB 4G/3G/2G + 250 MB Night,IN,0,0,0,INR,1,-1,0,,0,KB,0.0,Paisa,min,0,,Days,0.0,0.25,0.25,GB,0,0
8786,3g-data,0,121,28,Idea,Punjab,1GB 4G/3G data for 28 Days. Available after Long Term Plan recharge of MRP 499. Applicable for next 6 months,IN,0,0,0,INR,1,-1,0,,0,KB,0.0,Paisa,min,0,,Days,0.0,0.0,1.0,GB,0,0
8787,3g-data,0,123,7,Idea,Punjab,490 MB Internet Special offer,IN,0,0,0,INR,1,-1,0,,0,KB,0.0,Paisa,min,0,,Days,0.0,0.0,0.49,GB,0,0
8788,3g-data,0,245,28,Idea,Punjab,1.5 GB 3G/4G + 1.5GB 4G ONLY,IN,0,0,0,INR,1,-1,0,,0,KB,0.0,Paisa,min,0,,Days,0.0,0.0,1.5,GB,0,0
8789,3g-data,0,246,28,Idea,Punjab,5GB 4G/3G data for 28 Days. Available after Long Term plan recharge of MRP 1498. Applicable for next 12 months,IN,0,0,0,INR,1,-1,0,,0,KB,0.0,Paisa,min,0,,Days,0.0,0.0,5.0,GB,0,0
8790,3g-data,0,295,28,Idea,Punjab,Get Surprise Benefit between 3 GB to 19 GB 3G/4G ( Including 1GB~Night + Equivalent 4G Benefits),IN,0,0,0,INR,1,-1,0,,0,KB,0.0,Paisa,min,0,,Days,0.0,0.0,3.0,GB,0,0
8791,3g-data,0,345,28,Idea,Punjab,1.5 GB 3G/4G + 1.5 GB 4G only,IN,0,0,0,INR,1,-1,0,,0,KB,0.0,Paisa,min,0,,Days,0.0,0.0,1.5,GB,0,0
8792,3g-data,0,445,28,Idea,Punjab,2 GB 3G/4G + 2 GB 4G Only ,IN,0,0,0,INR,1,-1,0,,0,KB,0.0,Paisa,min,0,,Days,0.0,0.0,2.0,GB,0,0
8793,3g-data,0,497,28,Idea,Punjab,2.25 GB 3G/4G + 2.25 GB 4G Only ,IN,0,0,0,INR,1,-1,0,,0,KB,0.0,Paisa,min,0,,Days,0.0,0.0,2.25,GB,0,0
8794,3g-data,0,499,6,Idea,Punjab,Instant 4 GB 4G/3G data benefit valid for 28 Days. For next 6 months get 1GB 4G/3G data with 28 days validity @ just Rs 127,IN,0,0,0,INR,1,-1,0,,0,KB,0.0,Paisa,min,0,,months,0.0,0.0,4.0,GB,0,0
8795,3g-data,0,645,28,Idea,Punjab,Unlimited 3 GB 3G/4G Data  3 to 4GB @40Kbps  post 4GB @20Kbps ,IN,0,0,0,INR,1,-1,0,,0,KB,0.0,Paisa,min,0,,Days,0.0,0.0,3.0,GB,0,0
8796,3g-data,0,699,28,Idea,Punjab,4 GB 3G/4G + 4 GB 4G Only,IN,0,0,0,INR,1,-1,0,,0,KB,0.0,Paisa,min,0,,Days,0.0,0.0,4.0,GB,0,0
8797,3g-data,0,945,28,Idea,Punjab,Unlimited 6 GB 3G/4G Data  Post 6 GB usage  speed will be 40kbps till 7GB and 20kbps beyond ,IN,0,0,0,INR,1,-1,40,,0,KB,0.0,Paisa,min,0,,Days,0.0,0.0,6.0,GB,0,0
8798,3g-data,0,1249,28,Idea,Punjab,9.5 GB 3G/4G + 9.5 GB 4G Only ,IN,0,0,0,INR,1,-1,0,,0,KB,0.0,Paisa,min,0,,Days,0.0,0.0,9.5,GB,0,0
8799,3g-data,0,1345,28,Idea,Punjab,Unlimited 10 GB 3G/4G FUP ,IN,0,0,0,INR,1,-1,0,,0,KB,0.0,Paisa,min,0,,Days,0.0,0.0,10.0,GB,0,0
8800,3g-data,0,1498,12,Idea,Punjab,Instant 15 GB 4G/3G data benefit valid for 28 Days.For next 12 Months get 1GB 4G/3G data benefit valid for 28 days @ Just Rs 51  2GB 4G/3G data valid for 28 Days@ just Rs101  5GB 4G/3G data benefit valid for 28 Days@ just Rs 246,IN,0,0,0,INR,1,-1,0,,0,KB,0.0,Paisa,min,0,,Months,0.0,0.0,15.0,GB,0,0
8801,3g-data,0,1845,28,Idea,Punjab,Unlimited 15 GB 3G/4G Data,IN,0,0,0,INR,1,-1,0,,0,KB,0.0,Paisa,min,0,,Days,0.0,0.0,15.0,GB,0,0
8802,2g-data,0,29,4,Idea,Punjab,170 MB 2G Data,IN,0,0,0,INR,1,-1,0,,0,KB,0.0,Paisa,min,0,,Days,0.0,0.0,0.17,GB,0,0
8803,2g-data,0,37,5,Idea,Punjab,210 MB 2G Data,IN,0,0,0,INR,1,-1,0,,0,KB,0.0,Paisa,min,0,,Days,0.0,0.0,0.21,GB,0,0
8804,2g-data,0,46,6,Idea,Punjab,265 MB 2G Data,IN,0,0,0,INR,1,-1,0,,0,KB,0.0,Paisa,min,0,,Days,0.0,0.0,0.26,GB,0,0
8805,2g-data,0,59,7,Idea,Punjab,340 MB 2G Data,IN,0,0,0,INR,1,-1,0,,0,KB,0.0,Paisa,min,0,,Days,0.0,0.0,0.34,GB,0,0
8806,2g-data,0,111,28,Idea,Punjab,330 MB 2G Data + 330 MB 2G Data Night,IN,0,0,0,INR,1,-1,0,,0,KB,0.0,Paisa,min,0,,Days,0.0,0.0,0.33,GB,0,0
8807,2g-data,0,124,14,Idea,Punjab,710 MB 2G Data,IN,0,0,0,INR,1,-1,0,,0,KB,0.0,Paisa,min,0,,Days,0.0,0.0,0.71,GB,0,0
8808,2g-data,0,155,28,Idea,Punjab,500 MB 2G Data,IN,0,0,0,INR,1,-1,0,,0,KB,0.0,Paisa,min,0,,Days,0.0,0.0,0.5,GB,0,0
8809,2g-data,0,175,28,Idea,Punjab,1 GB 2G Data,IN,0,0,0,INR,1,-1,0,,0,KB,0.0,Paisa,min,0,,Days,0.0,0.0,1.0,GB,0,0
8810,2g-data,0,199,28,Idea,Punjab,Unlimited-FUP limit 1.25 GB 2G Data,IN,0,0,0,INR,1,-1,0,,0,KB,0.0,Paisa,min,0,,Days,0.0,0.0,1.25,GB,0,0
8811,2g-data,0,249,28,Idea,Punjab,Unlimited 3GB Data,IN,0,0,0,INR,1,-1,0,,0,KB,0.0,Paisa,min,0,,Days,0.0,0.0,3.0,GB,0,0
8812,topup,7.7,10,0,Idea,Punjab,Regular Talktime,IN,0,0,0,INR,1,-1,0,,0,KB,0.0,Paisa,min,0,,,0.0,0.0,0.0,GB,0,0
8813,topup,15.39,20,0,Idea,Punjab,Regular Talktime,IN,0,0,0,INR,1,-1,0,,0,KB,0.0,Paisa,min,0,,,0.0,0.0,0.0,GB,0,0
8814,topup,23.09,30,0,Idea,Punjab,Regular Talktime,IN,0,0,0,INR,1,-1,0,,0,KB,0.0,Paisa,min,0,,,0.0,0.0,0.0,GB,0,0
8815,topup,31.78,40,0,Idea,Punjab,Regular Talktime,IN,0,0,0,INR,1,-1,0,,0,KB,0.0,Paisa,min,0,,,0.0,0.0,0.0,GB,0,0
8816,topup,40.48,50,0,Idea,Punjab,Regular Talktime,IN,0,0,0,INR,1,-1,0,,0,KB,0.0,Paisa,min,0,,,0.0,0.0,0.0,GB,0,0
8817,topup,49.17,60,0,Idea,Punjab,Regular Talktime,IN,0,0,0,INR,1,-1,0,,0,KB,0.0,Paisa,min,0,,,0.0,0.0,0.0,GB,0,0
8818,topup,80,90,0,Idea,Punjab,"80 to 120-Upon the Recharge with Rs. 90/-; each customer will get minimum guaranteed Talk-time of Rs 80, and maximum Talk Time under this scheme is Rs 120.",IN,0,0,0,INR,1,-1,0,,0,KB,0.0,Paisa,min,0,,,0.0,0.0,0.0,GB,0,0
8819,topup,83.96,100,0,Idea,Punjab,Regular Talktime,IN,0,0,0,INR,1,-1,0,,0,KB,0.0,Paisa,min,0,,,0.0,0.0,0.0,GB,0,0
8820,topup,92.65,110,0,Idea,Punjab,Regular Talktime,IN,0,0,0,INR,1,-1,0,,0,KB,0.0,Paisa,min,0,,,0.0,0.0,0.0,GB,0,0
8821,topup,101.35,120,0,Idea,Punjab,Regular Talktime,IN,0,0,0,INR,1,-1,0,,0,KB,0.0,Paisa,min,0,,,0.0,0.0,0.0,GB,0,0
8822,topup,110.04,130,0,Idea,Punjab,Regular Talktime,IN,0,0,0,INR,1,-1,0,,0,KB,0.0,Paisa,min,0,,,0.0,0.0,0.0,GB,0,0
8823,topup,118.74,140,0,Idea,Punjab,Regular Talktime,IN,0,0,0,INR,1,-1,0,,0,KB,0.0,Paisa,min,0,,,0.0,0.0,0.0,GB,0,0
8824,topup,127.43,150,0,Idea,Punjab,Regular Talktime,IN,0,0,0,INR,1,-1,0,,0,KB,0.0,Paisa,min,0,,,0.0,0.0,0.0,GB,0,0
8825,topup,136.13,160,0,Idea,Punjab,Regular Talktime,IN,0,0,0,INR,1,-1,0,,0,KB,0.0,Paisa,min,0,,,0.0,0.0,0.0,GB,0,0
8826,topup,144.83,170,0,Idea,Punjab,Regular Talktime,IN,0,0,0,INR,1,-1,0,,0,KB,0.0,Paisa,min,0,,,0.0,0.0,0.0,GB,0,0
8827,topup,153.52,180,0,Idea,Punjab,Regular Talktime,IN,0,0,0,INR,1,-1,0,,0,KB,0.0,Paisa,min,0,,,0.0,0.0,0.0,GB,0,0
8828,topup,162.22,190,0,Idea,Punjab,Regular Talktime,IN,0,0,0,INR,1,-1,0,,0,KB,0.0,Paisa,min,0,,,0.0,0.0,0.0,GB,0,0
8829,topup,170.91,200,0,Idea,Punjab,Regular Talktime,IN,0,0,0,INR,1,-1,0,,0,KB,0.0,Paisa,min,0,,,0.0,0.0,0.0,GB,0,0
8830,topup,179.61,210,0,Idea,Punjab,Regular Talktime,IN,0,0,0,INR,1,-1,0,,0,KB,0.0,Paisa,min,0,,,0.0,0.0,0.0,GB,0,0
8831,topup,188.3,220,0,Idea,Punjab,Regular Talktime,IN,0,0,0,INR,1,-1,0,,0,KB,0.0,Paisa,min,0,,,0.0,0.0,0.0,GB,0,0
8832,topup,197,230,0,Idea,Punjab,Regular Talktime,IN,0,0,0,INR,1,-1,0,,0,KB,0.0,Paisa,min,0,,,0.0,0.0,0.0,GB,0,0
8833,topup,205.7,240,0,Idea,Punjab,Regular Talktime,IN,0,0,0,INR,1,-1,0,,0,KB,0.0,Paisa,min,0,,,0.0,0.0,0.0,GB,0,0
8834,topup,214.39,250,0,Idea,Punjab,Regular Talktime,IN,0,0,0,INR,1,-1,0,,0,KB,0.0,Paisa,min,0,,,0.0,0.0,0.0,GB,0,0
8835,topup,223.09,260,0,Idea,Punjab,Regular Talktime,IN,0,0,0,INR,1,-1,0,,0,KB,0.0,Paisa,min,0,,,0.0,0.0,0.0,GB,0,0
8836,topup,231.78,270,0,Idea,Punjab,Regular Talktime,IN,0,0,0,INR,1,-1,0,,0,KB,0.0,Paisa,min,0,,,0.0,0.0,0.0,GB,0,0
8837,topup,240.48,280,0,Idea,Punjab,Regular Talktime,IN,0,0,0,INR,1,-1,0,,0,KB,0.0,Paisa,min,0,,,0.0,0.0,0.0,GB,0,0
8838,topup,249.17,290,0,Idea,Punjab,Regular Talktime,IN,0,0,0,INR,1,-1,0,,0,KB,0.0,Paisa,min,0,,,0.0,0.0,0.0,GB,0,0
8839,topup,257.87,300,0,Idea,Punjab,Regular Talktime,IN,0,0,0,INR,1,-1,0,,0,KB,0.0,Paisa,min,0,,,0.0,0.0,0.0,GB,0,0
8840,topup,325,330,0,Idea,Punjab,Regular Talktime,IN,0,0,0,INR,1,-1,0,,0,KB,0.0,Paisa,min,0,,,0.0,0.0,0.0,GB,0,0
8841,topup,400,400,0,Idea,Punjab,Full Talktime,IN,0,0,0,INR,1,-1,0,,0,KB,0.0,Paisa,min,0,,,0.0,0.0,0.0,GB,0,0
8842,special-recharge,0,11,7,Idea,Punjab,USA/Canada @99p/min & Nepal @Rs6.99/min and tariff validity 7 days,IN,0,0,0,INR,1,-1,0,,0,KB,5940.0,Paisa,min,0,min,Days,0.0,0.0,0.0,GB,0,0
8843,special-recharge,0,12,7,Idea,Punjab,120 Local + National SMS and tariff validity 7 days,IN,0,0,0,INR,1,-1,0,,0,KB,0.0,Paisa,min,0,,Days,0.0,0.0,0.0,GB,0,0
8844,special-recharge,0,13,7,Idea,Punjab,STD calls @ 25p/min (First 60 STD seconds at 2p/sec every day) and tariff validity 7 days,IN,0,0,0,INR,1,-1,0,,0,KB,1500.0,Paisa,min,0,min,Days,0.0,0.0,0.0,GB,0,0
8845,special-recharge,0,14,2,Idea,Punjab,45 Local idea to idea free minutes,IN,0,0,0,INR,1,-1,0,,0,KB,0.0,Paisa,min,0,,Days,0.0,0.0,0.0,GB,0,0
8846,special-recharge,0,16,28,Idea,Punjab,All Mobile Calls (Local + STD) @1p/Sec,IN,0,0,0,INR,1,-1,0,,0,KB,0.0,Paisa,min,0,,Days,0.0,0.0,0.0,GB,0,0
8847,special-recharge,0,17,2,Idea,Punjab,Unlimted Local Idea call free From 00- 06 AM and tariff validity 2 days,IN,0,0,0,INR,1,-1,0,,0,KB,0.0,Paisa,min,0,,Days,0.0,0.0,0.0,GB,0,0
8848,special-recharge,0,18,28,Idea,Punjab,Local Mobile Calls @30p/Min (1st 120 Sec @ 2p/sec),IN,0,0,0,INR,1,-1,0,,0,KB,120.0,Paisa,min,0,sec,Days,0.0,0.0,0.0,GB,0,0
8849,special-recharge,17.01,22,0,Idea,Punjab,Free 1 Idea Night Min From 12 AM- 6 AM and tariff validity 1 days,IN,0,0,0,INR,1,-1,0,,0,KB,0.0,Paisa,min,0,,,0.0,0.0,0.0,GB,0,0
8850,special-recharge,0,23,2,Idea,Punjab,135 Local Idea Minutes,IN,0,0,0,INR,1,-1,0,,0,KB,0.0,Paisa,min,0,,Days,0.0,0.0,0.0,GB,0,0
8851,special-recharge,0,24,28,Idea,Punjab,local Idea to Idea @20p/min ( First 120 local idea seconds Everyday would be charged @2p/sec),IN,0,0,0,INR,1,-1,0,,0,KB,1200.0,Paisa,min,0,min,Days,0.0,0.0,0.0,GB,0,0
8852,special-recharge,0,25,28,Idea,Punjab,Free 300 SMS (Local+National),IN,0,0,0,INR,1,-1,0,,0,KB,0.0,Paisa,min,0,,Days,0.0,0.0,0.0,GB,0,0
8853,special-recharge,0,28,28,Idea,Punjab,Call STD @35p/min ( First STD minute every  day would be charged @Rs1.50/min),IN,0,0,0,INR,1,-1,0,,0,KB,2100.0,Paisa,min,0,min,Days,0.0,0.0,0.0,GB,0,0
8854,special-recharge,0,33,28,Idea,Punjab,All Local mobile calls @30p/min,IN,0,0,0,INR,1,-1,0,,0,KB,1800.0,Paisa,min,0,min,Days,0.0,0.0,0.0,GB,0,0
8855,special-recharge,0,34,28,Idea,Punjab,STD calls @ 25p/min,IN,0,0,0,INR,1,-1,0,,0,KB,1500.0,Paisa,min,0,min,Days,0.0,0.0,0.0,GB,0,0
8856,special-recharge,0,38,7,Idea,Punjab,90 Local idea to idea free minutes,IN,0,0,0,INR,1,-1,0,,0,KB,0.0,Paisa,min,0,,Days,0.0,0.0,0.0,GB,0,0
8857,special-recharge,0,39,6,Idea,Punjab,2700 Seconds of Local & STD Calling Free,IN,0,0,0,INR,1,-1,0,,0,KB,0.0,Paisa,min,0,,Days,0.0,0.0,0.0,GB,0,0
8858,special-recharge,0,42,28,Idea,Punjab,USA; Canada / Aus/ NZ/ Uk LL @2.5p/sec; Aus mob & Nepal @14p/sec; Pakistan; NZ (mob); Saudi Arabia @12p/sec & UAE @15p/sec. and tariff validity 28 days,IN,0,0,0,INR,1,-1,0,,0,KB,300.0,Paisa,min,0,sec,Days,0.0,0.0,0.0,GB,0,0
8859,special-recharge,0,47,28,Idea,Punjab,Local Idea Calls@ 10p/Min,IN,0,0,0,INR,1,-1,0,,0,KB,0.0,Paisa,min,0,,Days,0.0,0.0,0.0,GB,0,0
8860,special-recharge,0,49,28,Idea,Punjab,All STD calls @30p/min,IN,0,0,0,INR,1,-1,0,,0,KB,1800.0,Paisa,min,0,min,Days,0.0,0.0,0.0,GB,0,0
8861,special-recharge,0,53,7,Idea,Punjab,3600 Seconds of Local & STD Calling Free,IN,0,0,0,INR,1,-1,0,,0,KB,0.0,Paisa,min,0,,Days,0.0,0.0,0.0,GB,0,0
8862,special-recharge,0,54,7,Idea,Punjab,Free 75 All Local Mob minutes,IN,0,0,0,INR,1,-1,0,,0,KB,0.0,Paisa,min,0,,Days,0.0,0.0,0.0,GB,0,0
8863,special-recharge,0,57,28,Idea,Punjab,Local + STD @ 30p/min,IN,0,0,0,INR,1,-1,0,,0,KB,1800.0,Paisa,min,0,min,Days,0.0,0.0,0.0,GB,0,0
8864,special-recharge,0,58,28,Idea,Punjab,650 Local + National SMS,IN,0,0,0,INR,1,-1,0,,0,KB,0.0,Paisa,min,0,,Days,0.0,0.0,0.0,GB,0,0
8865,special-recharge,0,61,42,Idea,Punjab,Local Idea Calls@ 20p/min,IN,0,0,0,INR,1,-1,0,,0,KB,1200.0,Paisa,min,0,min,Days,0.0,0.0,0.0,GB,0,0
8866,special-recharge,0,62,28,Idea,Punjab,All STD calls @25p/min,IN,0,0,0,INR,1,-1,0,,0,KB,1500.0,Paisa,min,0,min,Days,0.0,0.0,0.0,GB,0,0
8867,special-recharge,0,63,35,Idea,Punjab,Local Mobile @30p/min,IN,0,0,0,INR,1,-1,0,,0,KB,1800.0,Paisa,min,0,min,Days,0.0,0.0,0.0,GB,0,0
8868,special-recharge,0,64,7,Idea,Punjab,225 Local idea to idea free minutes,IN,0,0,0,INR,1,-1,0,,0,KB,0.0,Paisa,min,0,,Days,0.0,0.0,0.0,GB,0,0
8869,special-recharge,0,65,28,Idea,Punjab,USA & Canada @1.2p/sec for 450 minutes (27000 seconds),IN,0,0,0,INR,1,-1,0,,0,KB,120.0,Paisa,min,450,sec,Days,0.0,0.0,0.0,GB,0,0
8870,special-recharge,0,67,4,Idea,Punjab,Free 3200 Local & National seconds & 100 MB 3G DATA and tariff validity 4 days,IN,0,0,0,INR,1,-1,0,,0,KB,0.0,Paisa,min,0,,Days,0.0,0.0,0.1,GB,0,0
8871,special-recharge,0,68,10,Idea,Punjab,Free 5000 Local & national seconds and tariff validity 10 days,IN,0,0,0,INR,1,-1,0,,0,KB,0.0,Paisa,min,0,,Days,0.0,0.0,0.0,GB,0,0
8872,roaming,306,306,0,Idea,Punjab,Free Roaming Incoming calls; Outgoing calls would be 80p/min for Local and Rs1.15/min for STD calls,IN,0,0,0,INR,1,-1,0,,0,KB,4800.0,Paisa,min,0,min,,0.0,0.0,0.0,GB,0,0
8873,roaming,0,596,10,Idea,Punjab,International Roaming Pack for UAE with no Talktime. Incoming calls at Rs. 30/min & Outgoing calls at Rs. Rs.30/min; Outgoing SMS at Rs. 25 per SMS; Incoming SMS Free,IN,0,0,0,INR,1,-2,0,,0,KB,1800.0,Paisa,min,0,min,Days,0.0,0.0,0.0,GB,0,0
8874,roaming,30,1496,30,Idea,Punjab,International Roaming Pack for UAE with no Talktime. 30 minutes Incoming Free. Post Free minutes Incoming calls at Rs.30/min & Outgoing calls at Rs.30/min; Outgoing SMS at Rs.25 per SMS; Incoming SMS Free,IN,0,0,0,INR,1,-2,0,,0,KB,1800.0,Paisa,min,30,min,Days,0.0,0.0,0.0,GB,0,0
8875,roaming,0,3249,28,Idea,Punjab,Unlimited Local / STD Mobile Calls + Roaming Local/STD Out-going / Incoming Free + 15 GB Data-3G + 100 SMS / day,IN,0,0,0,INR,1,-1,0,,0,KB,0.0,Paisa,min,0,,Days,0.0,0.0,15.0,GB,0,0
8876,exclusive-offer,200,200,0,Idea,Rajasthan,Full Talktime,IN,0,0,0,INR,1,-1,0,,0,KB,0.0,Paisa,min,0,,Unlimited,0.0,0.0,0.0,GB,0,0
8877,exclusive-offer,210,210,0,Idea,Rajasthan,Full Talktime,IN,0,0,0,INR,1,-1,0,,0,KB,0.0,Paisa,min,0,,Unlimited,0.0,0.0,0.0,GB,0,0
8878,exclusive-offer,250,250,0,Idea,Rajasthan,Full Talktime,IN,0,0,0,INR,1,-1,0,,0,KB,0.0,Paisa,min,0,,Unlimited,0.0,0.0,0.0,GB,0,0
8879,exclusive-offer,315,300,0,Idea,Rajasthan,Extra Talktime,IN,0,0,0,INR,1,-1,0,,0,KB,0.0,Paisa,min,0,,Unlimited,0.0,0.0,0.0,GB,0,0
8880,exclusive-offer,0,349,28,Idea,Rajasthan,1.5 GB 3G Data,IN,0,0,0,INR,1,-1,0,,0,KB,0.0,Paisa,min,0,,Days,0.0,0.0,1.5,GB,0,0
8881,exclusive-offer,350,350,0,Idea,Rajasthan,Full Talktime,IN,0,0,0,INR,1,-1,0,,0,KB,0.0,Paisa,min,0,,Unlimited,0.0,0.0,0.0,GB,0,0
8882,exclusive-offer,525,500,0,Idea,Rajasthan,Extra-talktime,IN,0,0,0,INR,1,-1,0,,0,KB,0.0,Paisa,min,0,,Unrestricted,0.0,0.0,0.0,GB,0,0
8883,full-talktime,25,25,3,Idea,Rajasthan,3 Local Idea Night Minutes (11pm to 6am) and tariff validity 3 days,IN,0,0,0,INR,1,-1,0,,0,KB,0.0,Paisa,min,0,,Days,0.0,0.0,0.0,GB,0,0
8884,full-talktime,55,55,7,Idea,Rajasthan,3 Local Idea Night Minutes (11pm to 6am) and tariff validity 7 days,IN,0,0,0,INR,1,-1,0,,0,KB,0.0,Paisa,min,0,,Days,0.0,0.0,0.0,GB,0,0
8885,full-talktime,200,200,0,Idea,Rajasthan,Full Talktime,IN,0,0,0,INR,1,-1,0,,0,KB,0.0,Paisa,min,0,,Unlimited,0.0,0.0,0.0,GB,0,0
8886,full-talktime,210,210,0,Idea,Rajasthan,Full Talktime,IN,0,0,0,INR,1,-1,0,,0,KB,0.0,Paisa,min,0,,Unlimited,0.0,0.0,0.0,GB,0,0
8887,full-talktime,250,250,0,Idea,Rajasthan,Full Talktime,IN,0,0,0,INR,1,-1,0,,0,KB,0.0,Paisa,min,0,,Unlimited,0.0,0.0,0.0,GB,0,0
8888,full-talktime,315,300,0,Idea,Rajasthan,Extra Talktime,IN,0,0,0,INR,1,-1,0,,0,KB,0.0,Paisa,min,0,,Unlimited,0.0,0.0,0.0,GB,0,0
8889,full-talktime,306,306,0,Idea,Rajasthan,1 Local Night SMS (11pm to 6am),IN,0,0,0,INR,1,-1,0,,0,KB,0.0,Paisa,min,0,,,0.0,0.0,0.0,GB,0,0
8890,full-talktime,350,350,0,Idea,Rajasthan,Full Talktime,IN,0,0,0,INR,1,-1,0,,0,KB,0.0,Paisa,min,0,,Unlimited,0.0,0.0,0.0,GB,0,0
8891,full-talktime,525,500,0,Idea,Rajasthan,Extra-talktime,IN,0,0,0,INR,1,-1,0,,0,KB,0.0,Paisa,min,0,,Unrestricted,0.0,0.0,0.0,GB,0,0
8892,full-talktime,786,786,0,Idea,Rajasthan,1 Local Idea Night Minutes (11pm to 6am),IN,0,0,0,INR,1,-1,0,,0,KB,0.0,Paisa,min,0,,,0.0,0.0,0.0,GB,0,0
8893,full-talktime,1100,1000,0,Idea,Rajasthan,Extra Talktime,IN,0,0,0,INR,1,-1,0,,0,KB,0.0,Paisa,min,0,,Unrestricted,0.0,0.0,0.0,GB,0,0
8894,full-talktime,2200,2000,0,Idea,Rajasthan,Extra Talktime,IN,0,0,0,INR,1,-1,0,,0,KB,0.0,Paisa,min,0,,Unlimited,0.0,0.0,0.0,GB,0,0
8895,3g-data,0,46,5,Idea,Rajasthan,185 MB 3G Data,IN,0,0,0,INR,1,-1,0,,0,KB,0.0,Paisa,min,0,,Days,0.0,0.0,0.18,GB,0,0
8896,3g-data,0,54,28,Idea,Rajasthan,160 MB 3G Data + 160 MB Night 3G Data,IN,0,0,0,INR,1,-1,0,,0,KB,0.0,Paisa,min,0,,Days,0.0,0.16,0.16,GB,0,0
